Order_Date,Full_Date,Numeric_Date,Event_Type,Event_Mag,Rel,SITE_NAME,POINT_X,POINT_Y,Damage,Damage_Val,Causalties_Val,EMS98_Value,EMS98_Num,MSK_Value,MSK_Num,Other_Intensity,Total_Bld,Damaged_Bld,Total_Pop,Casualties,Injuries,Description
477,1914 Jun 24 (16:40),1914.00000000,S,NULL,Pr,Tabgha,35.53000000,32.87000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Syria (A),37.03000000,34.93000000,0,None,No casualties,2-3,2.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994); Ambraseys and Adams (1993)
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Mr,Haifa,35.00000000,32.82000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994); Ambraseys and Adams (1993)
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Pr,Kalkilia,34.95000000,32.18000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL," Amiran et al (1994); Ambraseys and Adams (1993)"
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Batrun (Botrys),35.64000000,34.25000000,1,Felt,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993): strong shake
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Ghazir,35.66375931,34.01868246,2,Light,No casualties,7,7.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993): at Ghazir the shock caused the collapse of a bell tower and some minor damage to villages around Beirut
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Larnaka,33.61850709,34.91681234,1,Felt,No casualties,6-7,6.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993): the shock was strong in the districts of Larnaka and Ammochostos
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Nicosia,33.35000000,35.15000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993)
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Limassol,33.00000000,34.59000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993)
478,1918 Sep 29 (12:07),1918.00000000,S,6.40000000,Hr,Paphos,32.41000000,34.76000000,1,Felt,No casualties,5-6,5.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Ambrasesyes and Adam (1993)
480,1921 Apr-Jun,1921.20000000,C,4.50000000,Mr,Galilee (A),35.45000000,32.91000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
480,1921 Apr-Jun,1921.20000000,C,4.50000000,Mr,Safed,35.48000000,32.96000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
482,"1922 May 5,8 and 9",1922.20000000,C,NULL,Mr,Safed,35.48000000,32.96000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
482,"1922 May 5,8 and 9",1922.20000000,C,NULL,Mr,Nazareth,35.29000000,32.70000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
483,"1922 May 21, 22 and 23",1922.30000000,C,NULL,Mr,Safed,35.48000000,32.96000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
483,"1922 May 21, 22 and 23",1922.30000000,C,NULL,Mr,Nazareth,35.29000000,32.70000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
483,"1922 May 21, 22 and 23",1922.30000000,C,NULL,Mr,Alonei Abba,35.16000000,32.71000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
483,"1922 May 21, 22 and 23",1922.30000000,C,NULL,Mr,Bet-Lehem [Galilee],35.19000000,32.73000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
484,1923 Feb 27 (18:15),1923.00000000,S,5.00000000,Mr,Alonei Abba,35.16000000,32.71000000,1,Felt,No casualties,5,5.00000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
485,1923 Dec 21 (14:11),1923.20000000,S,5.00000000,Hr,Palestine (A),35.20000000,32.39000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
487,1924 Feb 27 (20:04),1924.20000000,S,5.30000000,Hr,Palestine (A),35.20000000,32.39000000,0,None,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
487,1924 Feb 27 (20:04),1924.20000000,S,5.30000000,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
487,1924 Feb 27 (20:04),1924.20000000,S,5.30000000,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
487,1924 Feb 27 (20:04),1924.20000000,S,5.30000000,Mr,Jaffa,34.75000000,32.05000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
487,1924 Feb 27 (20:04),1924.20000000,S,5.30000000,Mr,Dara'a,35.97000000,32.59000000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
489,1926 Jun 26 (19:46),1926.00000000,S,NULL,Mr,Tiberias - Southern Gate,29.75160000,33.67970000,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
489,1926 Jun 26 (19:46),1926.00000000,S,NULL,Mr,Jerusalem,35.23371042,31.77430227,1,Felt,No casualties,4-5,4.50000000,U,-1.00000000,NULL,NULL,NULL,NULL,NULL,NULL,Amiran et al (1994)
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Abu-Gosh,35.10000000,31.79000000,2,Light,No casualties,6,6.00000000,6-7,6.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) Crusader Church- undamaged except for small and unimportent crack in one pillar"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Abu-Dis,35.26000000,31.76000000,4,Heavy,"Few casualties

",8,8.00000000,7-8,7.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jordan River (A),35.53000000,31.82000000,4,Heavy,U,U,-1.00000000,8-9,8.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Yarmuch Fall,35.66000000,32.68000000,4,Heavy,U,U,-1.00000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jaffa,34.75000000,32.05000000,2,Light,No casualties,5,5.00000000,5-6,5.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) In Jaffa, too, they felt the earthquake, in dilapidated buildings seeing noticeable damage. But not in Tel Aviv."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Nazareth,35.29000000,32.70000000,3,Moderate,No casualties,7-8,7.50000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) Some houses were demolished and some houses cracked. Part of the house of bans and most of the Christian gathering houses was destroyed."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Abu-Tlul,34.87000000,31.19000000,0,None,No casualties,5,5.00000000,5,5.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Umm al-Fahm,35.14000000,32.51000000,1,Felt,No casualties,5,5.00000000,5-6,5.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Um-Juni,35.56000000,32.70000000,1,Felt,No casualties,6,6.00000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,El-Hama,35.65000000,32.68000000,2,Light,No casualties,7,7.00000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,El-Arish,33.76000000,31.12000000,2,Light,No casualties,5-6,5.50000000,4-5,4.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) In El Arish, a third of the houses were cracked"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Alexandria,29.89000000,31.20000000,1,Felt,No casualties,3-4,3.50000000,3,3.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) A slight earthquake shock was felt at about 3.5 p.m. yesterday in Alexandria also, lasting for about one minuet."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,A-Salt,35.72000000,32.03000000,4,Heavy,Many casualties,8-9,8.50000000,8-9,8.50000000,NULL,NULL,600,NULL,70,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) The collapse of new and powerful buildings, in 600 of the houses you can not live anymore. 70 dead
The Greek Church became uninhabited."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Irbid,35.84000000,32.56000000,4,Heavy,"Few casualties

",8,8.00000000,7-8,7.50000000,NULL,NULL,1208,NULL,15,20,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.

(2) In Irbid, 351 houses were demolished, 466 were about to fall, 391 remained without roof."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,A-Ram,35.23000000,31.85000000,4,Heavy,No casualties,8,8.00000000,7,7.00000000,NULL,200,200,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Of the 200 houses in this village, only one remains that the earthquake did not damage. Many houses were completely demolished and others cracked down."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Be'er Sheva,34.78000000,31.24000000,1,Felt,No casualties,4-5,4.50000000,5,5.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) From Said, the Sheikh of Azzaem and the mayor of Beersheba, the earthquake is felt but without damage"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bira,35.22000000,31.90000000,2,Light,No casualties,6,6.00000000,7-8,7.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) repairs of crack & plaster"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Alfa,35.42000000,32.51000000,1,Felt,No casualties,5,5.00000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) A shack in Bethalpa felt it was about to roll over. Everything flipped and tools fell off the table."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Jala,35.17000000,31.71000000,3,Moderate,No casualties,7-8,7.50000000,7-8,7.50000000,NULL,NULL,190,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) In Beit Jala, 30 houses were completely demolished or partially demolished, 160 needed minor repairs."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Govrin,34.90000000,31.60000000,2,Light,No casualties,6,6.00000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Police post, repair of arch, grouting and pointings"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Gimal,34.96000000,31.71000000,3,Moderate,No casualties,7,7.00000000,6-7,6.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) The whole house is cracked, and there are cracks that reach a gap of 30 cm"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-HaKerem,35.19000000,31.78000000,1,Felt,No casualties,5-6,5.50000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Lehem,35.19000000,31.69000000,4,Heavy,"Few casualties

",7,7.00000000,7-8,7.50000000,NULL,NULL,330,NULL,5,3,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) In the Basilica in Bethlehem there is a crack opposite the Armenian door and many in the walls of the Armenian convent."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Likia,35.06000000,31.86000000,4,Heavy,Many casualties,8,8.00000000,6-7,6.50000000,NULL,NULL,50,NULL,1,45,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) 50 homes were destroyed or severely damaged. One killed and 45 seriously injured"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-She'an,35.48000000,32.50000000,3,Moderate,No casualties,7,7.00000000,6,6.00000000,NULL,NULL,2,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) 2 houses destroyed; Rilway station destroyed"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bet-Sorik,35.14000000,31.81000000,2,Light,"Few casualties

",6,6.00000000,7,7.00000000,NULL,NULL,1,NULL,NULL,2,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) One house was damaged"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Binyamina,34.94000000,32.51000000,1,Felt,No casualties,5,5.00000000,5-6,5.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Dr. Shalem stood in the barn and felt as if the roof was moving, but there were no cracks."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Batir,35.13000000,31.72000000,2,Light,No casualties,6-7,6.50000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) At Bittir, the station building was slighttly damaged by cracking"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Gedera,34.76000000,31.80000000,2,Light,No casualties,6,6.00000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Cracks and bursts formed in the walls of houses. Especially in old buildings"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Gimzoo,34.94000000,31.92000000,4,Heavy,No casualties,7,7.00000000,7-8,7.50000000,NULL,NULL,NULL,NULL,1,12,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jiftlik,35.47000000,32.14000000,2,Light,No casualties,6-7,6.50000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) The upper floor consisting of two large barrack room and landing to stairs, together with other parts of the building were severly damaged…"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jaljulia,34.94000000,32.15000000,2,Light,No casualties,6,6.00000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jenin,35.29000000,32.45000000,2,Light,No casualties,6,6.00000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Slight cracks revealed themselves in the station building"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jeser Magmi,35.56000000,32.62000000,4,Heavy,No casualties,8,8.00000000,7,7.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) The train station was destroyed. A solid railway bridge was destroyed.
Several shops and homes were destroyed."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Jeresh,35.85000000,32.28000000,3,Moderate,No casualties,7-8,7.50000000,7,7.00000000,NULL,NULL,35,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) In Gerish, 5 houses were demolished, 30 about to fall."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Gesher,35.55000000,32.61000000,2,Light,No casualties,6,6.00000000,7,7.00000000,NULL,NULL,1,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level."
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Allenby Bridge,35.53000000,31.87000000,4,Heavy,No casualties,8-9,8.50000000,8,8.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) The Allenby Bridge was destroyed on both sides. The police station cracked The bridge cracked hard on the side of the Jordan. The buildings cracked hard. From the two buildings next to the Allenby Bridge one were completely destroyed and the other heavily damaged"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Bnot-Ya'akov Bridge,35.62826799,33.01043039,2,Light,No casualties,6-7,6.50000000,6-7,6.50000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Police post - Cracks-building safe & settlement of n. wall"
490,1927 Jul 11 (15:04),1927.00000000,S,6.25000000,Vr,Daharia,34.97000000,31.41000000,2,Light,No casualties,6-7,6.50000000,6,6.00000000,NULL,NULL,NULL,NULL,NULL,NULL,"(1) MSK values follow (Avni 1999) while correction of the MSK values was done by Zohar and Marco (2012) [ZOMA] in accordance to the site-attributes of construction quality, topographic slope, surface geology and ground water level.
(2) Police post - Grouting Walls"
